13
10.9638 0.
10.4638	0.
9.9638	0.
8.9638	0.
7.9638	0.
6.9638	0.
6.390	1.
5.9638	0.
4.9638	0.
3.9638	0.
2.9638	0.
1.9638	0.
0.9638	0.
