17
0.	  0.9813472
0.8062    0.002064
0.9065    0.001248
1.0264    0.010176
1.2248    0.0002736
1.3902    0.0001344
1.5711    0.002112
1.6476    0.000144
1.7633    0.0006528
1.8915    0.0011088
1.9917    0.0001488
2.1396    0.0001344
2.2987    0.0002304
2.3628    0.0000864
2.5726    0.0000912
2.7297    0.0000192
2.9013    0.0000288
